model_id,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.75,164.25759799034756
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.95,492.33298631990067
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.05,13.53261057209876
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.25,45.95543087698057
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.5,96.40313113796904
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.75,204.3607847522623
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.95,643.7095300403678
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.05,27.361135527754197
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.25,59.96246142322349
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.5,104.15814864360286
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.75,169.06609101902944
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.95,343.52296128143314
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.05,29.430283411754942
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.25,68.40172403400136
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.5,126.4366731703858
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.75,235.7910477722933
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.95,544.4922131561625
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.05,36.7932809658722
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.25,105.05756447531299
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.5,203.96402812400393
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.75,394.8297837037605
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.95,1019.8533189600312
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.05,41.326193922090646
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.25,118.65385862071733
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.5,245.22910436593682
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.75,495.30914132353405
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.95,1360.0496610254509
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.05,23.53520388790608
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.25,47.92348903615709
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.5,76.06201881619381
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.75,124.81452823894459
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.95,250.19284607673262
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.05,22.94059181915147
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.25,54.131344152839084
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.5,92.54070555406179
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.75,163.68325752971674
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.95,397.2891476405319
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.05,24.272583610604926
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.25,62.75929758948539
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.5,119.98540310433299
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.75,226.36789118254114
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.95,592.3152840317728
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.05,24.700197709010467
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.25,69.40375896210014
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.5,138.82791256146905
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.75,282.477448092036
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.95,782.5743927161366
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.05,30.863855860219036
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.25,58.58006245789949
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.5,86.25479166772067
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.75,133.63784337516864
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.95,237.54567239695444
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.05,31.346856773530195
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.25,65.3188115852709
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.5,103.18603885908504
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.75,170.1969777616293
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.95,333.6743964112076
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.05,34.06642444629466
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.25,82.17680080130742
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.5,149.87026097505515
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.75,275.30935423522845
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.95,643.055289649674
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.05,34.7453529925288
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.25,90.02006751359791
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.5,170.43469808355286
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.75,333.77722463850125
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.95,833.1238938287219
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.05,48.57751714337935
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.25,92.68570814479477
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.5,142.83617003617127
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.75,223.10931511172606
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.95,441.99853062805613
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.05,45.87752391721334
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.25,98.85728275315688
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.5,173.71511613127498
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.75,285.8385466975199
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.95,621.5238358189907
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.05,51.53906586011438
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.25,126.80958964467557
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.5,241.23587017533623
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.75,445.5216541857816
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.95,1049.472570158466
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.05,50.60097158483461
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.25,133.95261343867844
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.5,259.17434945005573
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.75,510.4340339625998
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.95,1341.5575257397468
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.05,94.188631729864
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.25,166.26682757928614
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.5,251.96408441360236
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.75,375.78551905204665
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.95,653.6269727845695
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.05,86.1690123050407
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.25,176.11663297915143
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.5,297.9762764591029
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.75,481.781899028486
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.95,942.8448944602122
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.05,98.20516376797904
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.25,232.19926711701248
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.5,425.83638517046376
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.75,773.087676512533
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.95,1685.3877056816523
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.05,94.13333711169994
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.25,238.9396326688392
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.5,475.7409176129318
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.75,877.8800189104592
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.95,2107.1091914044255
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.05,126.18067616138076
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.25,194.66137269504173
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.5,262.64907462616355
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.75,345.8805487553208
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.95,546.6508905502642
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.05,114.18254360920491
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.25,215.1340948329422
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.5,312.6010708780997
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.75,448.1808264794044
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.95,760.9624354556747
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.05,121.53211297316727
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.25,269.26291427955664
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.5,434.1634727933754
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.75,688.5900114452477
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.95,1327.9454951634225
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.05,118.62758824810894
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.25,275.1212496238694
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.5,475.38128210348225
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.75,810.838530131824
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.95,1695.581934177685
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.05,165.5481989305717
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.25,244.3819133654873
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.5,330.2878032074673
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.75,441.83849750029356
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.95,657.6714403349574
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.05,154.40753795983125
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.25,253.85327902223383
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.5,378.8671748884375
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.75,567.9919122993282
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.95,933.7565681356406
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.05,174.3259761398362
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.25,330.9796156344057
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.5,540.9940670537956
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.75,874.10934602521
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.95,1692.635978695174
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.05,164.107482948104
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.25,334.56276293391693
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.5,579.4439993625864
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.75,1017.960624345168
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.95,2184.514884408735
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.05,262.4076551349965
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.25,391.926590858706
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.5,515.8784126687183
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.75,682.0907493046452
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.95,984.6477130803408
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.05,247.80060630958843
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.25,404.6508983227285
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.5,588.9532211107538
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.75,849.9157303289244
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.95,1365.5155028071565
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.05,269.01720126835744
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.25,529.6776962677186
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.5,828.7121475999542
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.75,1302.2692115316586
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.95,2458.426841316572
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.05,255.50285981728024
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.25,541.5193313330269
distributional_gaussian_nll_joint_base_no_donors_wastewaterscan_lags124,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.5,900.2185132257389
