model_id,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.5,368.1613489078407
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.75,766.7848691412555
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.95,2353.59470122852
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.05,28.134915283577108
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.25,67.98209540011757
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.5,121.9312948607106
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.75,216.40557824303107
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,0,2024-10-26,48,quantile,0.95,487.6329248108893
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.05,30.601755353653417
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.25,74.78862609683055
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.5,138.77630420930387
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.75,271.0397364590857
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,1,2024-11-02,48,quantile,0.95,699.5924688428838
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.05,31.247760411357604
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.25,84.40427871601685
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.5,173.70632882837072
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.75,362.2579675253079
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,2,2024-11-09,48,quantile,0.95,1007.0743362464192
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.05,30.54998950875864
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.25,88.37270245401345
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.5,179.9057658520667
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.75,385.2627448562277
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-26,wk inc flu hosp,3,2024-11-16,48,quantile,0.95,1195.6883395175996
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.05,50.22398691334504
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.25,103.45940096608916
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.5,164.5171186718163
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.75,270.78505827823426
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,0,2024-11-02,48,quantile,0.95,530.6390182288546
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.05,48.84710619695426
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.25,112.38493172841092
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.5,199.78788308352483
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.75,353.8893415142218
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,1,2024-11-09,48,quantile,0.95,775.052795598923
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.05,49.00800658907319
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.25,127.29031713531688
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.5,241.27103350321977
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.75,475.2653928213469
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,2,2024-11-16,48,quantile,0.95,1232.807825984635
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.05,49.88509007378504
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.25,138.0891174149774
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.5,283.93154187466354
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.75,580.4706732181915
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-02,wk inc flu hosp,3,2024-11-23,48,quantile,0.95,1608.871992420709
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.05,36.731639818707535
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.25,79.84746341402126
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.5,135.52711835166963
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.75,218.7466747060122
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,0,2024-11-09,48,quantile,0.95,434.81738778769454
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.05,34.97367289389356
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.25,87.48050091875498
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.5,158.01701781026492
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.75,296.59589176514345
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,1,2024-11-16,48,quantile,0.95,659.215155006653
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.05,33.43468378670822
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.25,92.81733655254445
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.5,192.80546931727488
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.75,403.86730258246666
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,2,2024-11-23,48,quantile,0.95,1066.8615034942063
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.05,32.541293092526566
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.25,98.80969923287005
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.5,227.51036885140115
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.75,498.8366631243316
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-09,wk inc flu hosp,3,2024-11-30,48,quantile,0.95,1466.5287891650105
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.05,77.60958962279885
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.25,143.10195777608422
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.5,220.71811054501663
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.75,337.14928102677726
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,0,2024-11-16,48,quantile,0.95,612.7309480891827
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.05,69.31380170407262
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.25,150.32718367109976
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.5,247.9019779664336
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.75,401.6933316507318
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,1,2024-11-23,48,quantile,0.95,798.6672809757312
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.05,74.95242913379664
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.25,170.37611453823286
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.5,308.2992280196212
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.75,532.3988303704541
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,2,2024-11-30,48,quantile,0.95,1214.4438019554964
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.05,69.97020163194729
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.25,172.86881200175486
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.5,320.74176665177407
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.75,585.901650772445
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-16,wk inc flu hosp,3,2024-12-07,48,quantile,0.95,1426.5118934617142
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.05,124.94391849944157
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.25,189.39485431504303
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.5,255.1967891146364
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.75,340.61432719534366
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,0,2024-11-23,48,quantile,0.95,523.2016744018583
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.05,113.26683172745058
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.25,194.78229059858683
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.5,285.3674272520534
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.75,395.7601401167215
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,1,2024-11-30,48,quantile,0.95,677.8080260986301
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.05,110.82990902934324
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.25,216.7926572746714
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.5,331.7437893501458
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.75,517.0363044804478
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,2,2024-12-07,48,quantile,0.95,990.8706095181516
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.05,101.55791186193858
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.25,209.57475275873836
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.5,351.4549934052736
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.75,582.4343984102495
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-23,wk inc flu hosp,3,2024-12-14,48,quantile,0.95,1198.4368589191297
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.05,155.51200161285382
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.25,229.0546096877869
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.5,310.69959762712074
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.75,406.31094640334254
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,0,2024-11-30,48,quantile,0.95,591.6963853146001
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.05,133.85078994105447
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.25,226.61811560178995
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.5,332.0014475293446
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.75,473.1748842385401
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,1,2024-12-07,48,quantile,0.95,796.9490257550008
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.05,121.38515712047302
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.25,233.6675006562427
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.5,386.9689088479533
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.75,574.5700307662853
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,2,2024-12-14,48,quantile,0.95,1106.7981952983798
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.05,113.72919072670214
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.25,236.43396754442975
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.5,414.07554662471387
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.75,636.9272787795533
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-11-30,wk inc flu hosp,3,2024-12-21,48,quantile,0.95,1322.9007288078187
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.05,251.1475579015353
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.25,361.7581673953618
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.5,477.4611527694896
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.75,631.634270280302
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,0,2024-12-07,48,quantile,0.95,914.9976869137
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.05,216.5157943442175
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.25,368.0265019492768
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.5,521.2578236502779
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.75,754.7163353923924
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,1,2024-12-14,48,quantile,0.95,1296.56554691269
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.05,208.8224839353934
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.25,371.97516639887135
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.5,596.3301105193023
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.75,953.650698262233
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,2,2024-12-21,48,quantile,0.95,1795.807027850654
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.05,188.5415969845836
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.25,376.7999994276876
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.5,625.4453650554493
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.75,1047.8085593030542
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-12-07,wk inc flu hosp,3,2024-12-28,48,quantile,0.95,2205.298287575522
