model_id,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.55,5.600282312283288
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.6,6.278256005755328
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.65,6.950742566087493
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.7,7.716438056730722
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.75,8.604441885412136
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.8,9.789255800552262
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.85,11.642132943422524
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.9,13.995197129644492
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.95,18.53636641197894
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.975,23.388994666800997
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,0,2024-10-12,48,quantile,0.99,30.73717445255121
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.01,0.2609360373899234
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.025,0.7051951335939961
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.05,1.2280168974152348
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.1,1.982399687451185
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.15,2.650175022562053
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.2,3.26511815478055
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.25,3.859439225871344
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.3,4.463471667213152
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.35,5.090076807941504
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.4,5.784198764907298
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.45,6.580542730962243
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.5,7.476864774991743
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.55,8.430122031230972
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.6,9.592339436355129
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.65,10.946963578301183
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.7,12.389700639767735
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.75,14.05196387903448
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.8,16.103872401363205
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.85,18.83061920930774
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.9,22.935885533879198
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.95,31.344492553687587
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.975,40.45099787439846
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,1,2024-10-19,48,quantile,0.99,54.31045394058658
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.01,0.2678521229673734
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.025,0.7656797141452267
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.05,1.359414362589367
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.1,2.296200885817602
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.15,3.130706712983556
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.2,3.942450305023323
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.25,4.765070437650996
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.3,5.562714890793905
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.35,6.404418713384699
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.4,7.46943706244672
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.45,8.722193256794512
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.5,10.090500772985122
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.55,11.58299441269784
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.6,13.305967553607411
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.65,15.217114857875446
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.7,17.394758674256614
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.75,20.32240991139232
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.8,23.840048407780337
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.85,28.680994822218786
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.9,36.13750094840155
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.95,50.77969913510278
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.975,68.0937836907097
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,2,2024-10-26,48,quantile,0.99,100.34096721910709
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.01,0.2858285784608861
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.025,0.8549916330180791
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.05,1.5488833045805128
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.1,2.6770142508616344
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.15,3.70856616113457
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.2,4.735523814068234
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.25,5.869414487231879
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.3,7.046118295937406
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.35,8.24963414840331
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.4,9.557877201670273
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.45,10.972954050389417
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.5,12.48767201945478
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.55,14.194150248509573
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.6,16.309758074420166
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.65,18.806538100245703
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.7,21.65860148998115
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.75,25.198867633077413
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.8,29.78657577366761
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.85,35.94402525118676
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.9,46.13012096144516
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.95,65.97562124979282
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.975,89.84292369616209
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-12,wk inc flu hosp,3,2024-11-02,48,quantile,0.99,128.48094553079983
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.01,12.519542556960785
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.025,18.77487221779108
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.05,26.451187911841263
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.1,38.49810480028057
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.15,48.47147703811284
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.2,58.48954438831743
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.25,68.70779230480528
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.3,79.98978097530234
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.35,93.49316455792912
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.4,108.36589235950127
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.45,122.85471080829971
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.5,137.2388520144193
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.55,154.85662458222842
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.6,175.16662578972043
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.65,197.621794062902
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.7,224.39069944186545
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.75,257.3399952003218
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.8,298.5777769012612
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.85,351.7161936325283
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.9,438.6867670744449
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.95,614.6029527338093
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.975,830.4946534837359
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,0,2024-10-19,48,quantile,0.99,1182.8235402353444
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.01,13.779358355623742
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.025,20.905835538910736
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.05,30.31945437649358
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.1,46.12698309148625
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.15,60.68537944586342
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.2,73.17475869119428
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.25,85.65591652366697
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.3,98.6493524523464
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.35,112.4274420661698
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.4,127.26374752295028
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.45,145.92461274664333
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.5,167.08624635844944
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.55,191.32515591995465
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.6,219.5720261365098
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.65,250.9141334104944
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.7,287.7066104238927
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.75,333.7205215469792
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.8,392.9974593622817
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.85,475.8952031302143
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.9,605.4120813708498
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.95,864.8126497485168
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.975,1178.1422670423487
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,1,2024-10-26,48,quantile,0.99,1687.639689270596
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.01,23.55081445827033
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.025,34.162783806474536
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.05,49.15265181687924
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.1,74.58179004687977
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.15,98.72285387692048
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.2,122.39842842157734
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.25,146.22895956331018
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.3,171.52731531240084
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.35,198.83497828575145
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.4,228.577763449168
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.45,258.6817036930093
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.5,292.1909342338747
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.55,330.0590359379488
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.6,373.83923083771685
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.65,430.5514825837423
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.7,508.3345964377802
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.75,609.5334302415167
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.8,746.0562769273523
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.85,942.3969214953285
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.9,1230.1539036545191
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.95,1807.832880489308
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.975,2524.3477037605862
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,2,2024-11-02,48,quantile,0.99,3721.42307519382
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.01,26.95641241680696
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.025,41.36656068740987
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.05,59.28196373628444
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.1,89.53563028353709
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.15,118.12935480525348
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.2,147.17322826620597
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.25,177.67686295633456
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.3,209.89264473043045
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.35,244.3430040672426
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.4,282.22279544656453
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.45,324.42953083982377
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.5,368.1613489078407
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.55,420.252829273784
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.6,481.0673696769092
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.65,553.3912118784203
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.7,644.7193191265787
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.75,766.7848691412555
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.8,930.1439697621238
distributional_gaussian_nll_joint_base_spatial_no_donors_revised_visualization,2024-10-19,wk inc flu hosp,3,2024-11-09,48,quantile,0.85,1156.8160562059747
